Name,Age,Transaction_ID,Transaction_Time,Amount,Previous_Balance,Current_Balance,Transaction_Frequency_Weekly,Transaction_Type,Device_Type,Is_International,Device_Change,Fraud_Label
Alexander Perez,45,af42ea70-8cde-4ed2-b32d-f3ba2e5e8816,2025-06-27 04:56:28,2860.91,2036.39,-824.52,19,Transfer,Web,0,0,0
Roberto Kelley,19,f216c0c3-f0b6-4f43-aaeb-e83cf379c105,2025-05-31 02:20:39,2683.33,29832.75,27149.42,3,Bill Payment,ATM,0,1,1
Robert Johnson,37,b1f55fda-fc16-46f1-84ff-d8526ee3e2e8,2025-10-18 17:16:36,2078.56,17324.27,15245.71,1,ATM Withdrawal,ATM,0,0,0
Charles Esparza,71,4efcccde-c5ae-43e7-a6bd-3bf6799b2e0e,2025-02-09 20:43:35,3883.81,34973.74,31089.93,5,ATM Withdrawal,ATM,0,0,0
Christina Sandoval DDS,21,49914552-3ccb-4ed7-a746-e39b826ee34d,2025-04-07 05:00:00,493.64,18065.93,17572.29,9,Bill Payment,POS,0,0,0
Stephanie Jones,65,4b74155e-6bb3-4746-9dad-a4543a698559,2025-10-11 00:07:45,3152.9,17637.36,14484.46,16,Transfer,ATM,0,0,0
Michael Kelley,59,de615926-5249-4d64-84ff-e2160923db0e,2025-05-30 07:59:45,784.04,34764.4,33980.36,18,Online Purchase,Mobile,0,0,0
Andre Fernandez,55,785151e3-8371-4e8c-bccf-ec4b2d97bb64,2025-02-27 20:47:58,224.44,2552.4,2327.96,1,Bill Payment,POS,0,0,0
Allen Lyons,60,423953ff-245a-4db8-b4ac-03bf0cc8fda9,2025-09-18 02:04:15,12680.61,16798.62,4118.01,1,Transfer,POS,0,0,1
Jeff Lyons,31,f3dd687e-ea8f-4c9f-8f29-87341c56a30e,2025-02-04 15:02:42,1684.3,47924.73,46240.43,9,Transfer,Mobile,0,0,0
Alison Woods,27,b0519e68-eeac-4a9a-94b0-55d7d7b2b987,2025-03-12 13:05:48,1242.02,16063.37,14821.35,13,Bill Payment,ATM,0,0,0
Alicia Buckley,52,b3b457e5-5c66-49ce-88ad-bc8f49b80977,2025-02-22 00:30:21,1167.07,32063.03,30895.96,15,Transfer,ATM,0,0,0
Joshua Porter,37,4765a659-e9e9-46f4-89da-8f34f5b79f60,2025-07-10 00:54:13,839.82,6437.94,5598.12,14,ATM Withdrawal,POS,0,0,0
Jennifer Williams,52,d26b05f8-cacc-42f5-a423-4890d67e4ed0,2025-07-30 23:02:03,8810.95,46443.62,37632.67,1,Online Purchase,ATM,0,0,0
Amanda King,41,9efec359-b9a5-4dc0-9d98-05ad4406575e,2025-01-22 18:15:31,460.35,12655.93,12195.58,1,Bill Payment,ATM,0,0,0
Jeremy Briggs,39,7fe77933-0aac-4cdb-9cbc-dc4a8dd523f2,2025-10-08 01:06:01,251.21,5906.26,5655.05,6,ATM Withdrawal,Web,0,0,0
Andrew White,46,919fb698-e88c-457b-96e5-20e4adce1101,2025-01-29 18:01:39,122.04,9952.09,9830.05,5,Transfer,ATM,0,0,0
Tracey Hill,67,abc91e01-2829-4e22-8892-f96c04404ae3,2025-06-26 16:48:13,3777.05,6686.84,2909.79,11,ATM Withdrawal,Mobile,0,1,1
Kevin Clayton,72,f6c23e07-75b4-4334-9388-068d7781f49c,2025-05-09 06:20:51,1680.37,25157.97,23477.6,16,Online Purchase,Mobile,0,0,0
Janice Bass,73,343a4aee-2102-41a8-af73-c577538c6691,2025-07-22 00:09:48,2669.56,21920.44,19250.88,13,Bill Payment,Web,0,0,0
Vincent Williams,53,044fe8cf-26fd-46d4-b736-eda971ba916c,2025-05-23 02:21:42,4400.59,17251.7,12851.11,15,Bill Payment,Web,0,0,0
Martin Ibarra,49,87f0150d-6e93-4939-bd86-fca85682f117,2025-04-23 04:39:24,548.24,35443.52,34895.28,4,Transfer,Web,0,1,1
Daniel Cline,30,a83adf91-ef04-4d81-bce0-927651a10485,2025-05-11 09:08:09,4681.3,37408.17,32726.87,15,Online Purchase,Web,0,0,0
Jonathan Mercado,26,1c764d9c-9c21-493b-ab8d-2aa6810d2b2b,2025-04-22 15:41:55,408.91,29075.59,28666.68,15,Transfer,ATM,0,1,1
Mary Moore,37,5459d591-7e0c-4c44-a7b6-31303e04bd7d,2025-08-21 16:02:16,1361.66,30377.69,29016.03,12,Transfer,Mobile,0,1,1
Michael Parsons,24,fc88c422-4fb8-4382-9fef-3bf6951b448f,2025-04-15 12:51:39,1898.68,28842.63,26943.95,14,Transfer,ATM,0,0,0
Maria Randolph,66,ddf7609c-f86e-4141-baa4-a348cd4d3d81,2025-08-07 08:13:14,925.16,22971.12,22045.96,8,Online Purchase,Mobile,0,0,0
Anne Larson,37,f455141c-566a-439b-8300-1b126d13c71e,2025-05-03 11:25:41,1583.85,17042.44,15458.59,18,ATM Withdrawal,ATM,0,0,0
Jenna Jimenez,23,81b82ea1-c2e1-4f06-854d-69c428ed9a4b,2025-05-14 04:53:10,1084.61,43076.08,41991.47,8,Transfer,Mobile,0,1,1
David Moreno,42,57229eb5-c906-44e7-990c-78f42feb23a5,2025-04-06 07:19:51,1224.55,23371.54,22146.99,1,Online Purchase,POS,1,1,1
Donald Lucero,71,2f3cacf5-e23f-416e-b644-8c54c0408ddb,2025-08-30 01:25:20,5012.54,14619.57,9607.03,16,Transfer,POS,0,0,0
Sherry Hart,31,d8756529-3276-4870-93e6-359ebfa0f395,2025-07-15 09:45:55,2211.64,25065.35,22853.71,13,Transfer,Mobile,0,0,0
Alexandra Jackson,50,393cfdec-e50c-4fee-a44f-8f8997a1e415,2025-08-27 05:52:12,14228.11,32365.59,18137.48,9,Online Purchase,ATM,0,0,1
Nicole Johnson,59,f009279d-072c-493d-8ac5-fcc76f03e0b9,2025-03-30 22:59:13,7974.38,45108.03,37133.65,15,Bill Payment,Web,0,0,0
Mrs. Susan Rogers,39,6ccf4a80-61f8-45f2-81ae-08bce77c31cf,2025-08-28 12:58:44,1144.96,10492.38,9347.42,16,Online Purchase,Mobile,0,1,1
Rachel Garcia,48,acd7097a-5a69-4b48-b8de-59154d2da054,2025-01-16 13:19:24,242.99,17665.37,17422.38,6,Online Purchase,Web,0,0,0
Catherine Santiago,20,1600ac36-a229-4130-abbf-d8d44bc93bb4,2025-03-02 06:16:24,8216.86,34599.1,26382.24,2,Transfer,Web,0,0,0
Kevin Jones Jr.,25,27ee1638-9730-4624-aa96-35a4707bd7cc,2025-02-25 08:07:25,552.07,39402.69,38850.62,5,ATM Withdrawal,POS,0,1,1
Amanda Bowers,28,7c2344c4-b20b-4add-aea0-26846f9eb5dd,2025-04-20 21:01:27,1442.89,37149.7,35706.81,12,Online Purchase,POS,0,0,0
Andrew Johnson,48,87290833-0b8f-405d-baa3-c6d6666a83a7,2025-05-08 14:04:51,708.64,7974.27,7265.63,7,Transfer,ATM,0,0,0
Tammy Perez,47,98e372e9-270c-4350-87ea-5a956ee86335,2025-01-16 06:58:29,2641.47,15506.01,12864.54,15,Transfer,Web,0,0,0
James Mahoney,65,f8325d64-a474-480a-9222-a2c71c46fe91,2025-05-30 22:21:22,1060.76,24862.55,23801.79,8,ATM Withdrawal,ATM,0,1,1
Adam Christian,23,2d80e512-1fde-410d-b83e-f9e21f463227,2025-08-15 13:58:00,153.46,5020.57,4867.11,18,Transfer,Web,0,0,0
John Franklin,46,566cdabe-eeaf-4b0a-8cb5-b4a816e7faee,2025-08-28 03:43:53,1663.61,46101.06,44437.45,9,Transfer,Mobile,0,1,1
Regina Cooper,31,bdf296a4-379f-44fb-b5d9-1024839e4139,2025-10-12 04:22:25,419.89,14232.68,13812.79,1,ATM Withdrawal,Web,0,0,0
Jonathon Adams,38,d389f991-56ea-433e-9e1a-8aff94d0720c,2025-05-29 17:46:02,2136.16,6032.52,3896.36,17,Transfer,POS,0,0,0
Julie Phillips,51,86e32012-da95-4eaa-acac-bec1fb368676,2025-09-15 22:50:49,3057.03,44567.75,41510.72,9,Transfer,Mobile,0,0,0
Gregory Adams,21,62cb9187-b34b-451e-a927-71362a416bc2,2025-04-01 11:05:13,891.13,9047.22,8156.09,11,Transfer,ATM,0,1,1
Heidi Carr,69,0d57aae8-9c54-4fe3-87e5-285295c36a8d,2025-07-08 13:07:42,386.12,9846.0,9459.88,6,ATM Withdrawal,POS,0,0,0
Selena Edwards,49,edfc2338-2868-43cb-884a-2c6c75bc5bd4,2025-10-06 16:43:08,3474.76,4778.41,1303.65,9,Online Purchase,ATM,0,0,0
Danielle Stanley,35,c03754f9-eb51-4a82-ad7b-527ce821734f,2025-01-28 21:04:41,495.73,28104.28,27608.55,8,ATM Withdrawal,Mobile,0,0,0
Natasha Washington,22,8085147f-e04c-4d62-9578-b9f5a6dc5448,2025-10-11 02:43:58,1385.62,8957.07,7571.45,15,Bill Payment,ATM,1,1,1
Elizabeth Lee,67,3fb43244-a29d-4c6a-91db-25be318690be,2025-03-20 17:30:32,7193.59,11043.87,3850.28,13,Transfer,POS,0,0,0
Sarah Walker,21,ebd91db4-143b-4ecc-b1a2-746a0abe4ec4,2025-04-01 13:59:33,1414.49,21990.34,20575.85,10,ATM Withdrawal,Web,0,0,0
Amanda Thomas,38,a69b23dc-6346-4ad1-ab7e-e8d2074e505c,2025-08-09 22:29:13,167.64,27387.01,27219.37,2,Online Purchase,Web,0,0,0
Chloe Howard,49,620e1336-7c9d-4801-b7f4-9343ec5e5f0f,2025-10-16 13:39:51,3866.49,34724.47,30857.98,15,ATM Withdrawal,POS,0,0,0
Glenn Fitzgerald,23,61297f57-0741-4985-b3f3-7cbcf6f33f5f,2025-02-17 22:18:47,779.61,27386.85,26607.24,14,Online Purchase,ATM,0,0,0
Theresa Jones,41,c6bb9bd6-b506-4925-8d3d-586e170a9dd0,2025-06-19 08:48:31,3858.3,17714.47,13856.17,4,Bill Payment,POS,0,0,0
Lisa Johnson,73,8aada9c0-90c9-4b64-bf4c-5cdd6ab0b8f3,2025-07-12 06:23:37,1450.47,38154.12,36703.65,5,ATM Withdrawal,POS,0,0,0
Claire Rodriguez,22,7359e4b4-a7e3-4760-9ec1-d0f18e67c06d,2025-03-12 03:59:16,3329.55,46572.04,43242.49,15,Online Purchase,Web,0,0,0
Claudia Valdez,37,28942877-41b9-4916-b0d1-70cb342fc001,2025-07-03 00:05:06,73.24,6435.78,6362.54,10,ATM Withdrawal,Mobile,0,0,0
Erica Klein,33,a96171fc-c2bf-4443-861c-f27ba2ba192c,2025-09-25 10:31:14,2019.5,44246.35,42226.85,7,Transfer,POS,0,0,0
Kristen Duke,45,4ffa1b8a-e65c-4b29-b20d-914b79d4fb3a,2025-02-15 22:17:12,631.74,36950.46,36318.72,7,ATM Withdrawal,POS,0,0,0
Jessica Mendoza,58,cf1eb190-ac58-46fc-8fbd-a63ef5270dff,2025-02-21 11:28:08,1640.74,40913.61,39272.87,17,Transfer,Mobile,0,0,0
Christina Garcia,34,d08e26ce-a546-48dc-92a0-dc1095bcf5ea,2025-02-26 22:17:57,1301.04,44014.2,42713.16,17,ATM Withdrawal,POS,0,0,0
Brittany Atkins,60,5753c982-ce5d-4f44-b57f-4f5c675466ef,2025-09-02 11:02:38,966.71,6989.1,6022.39,4,Transfer,POS,0,0,0
Mariah Berry,20,6ba4ac74-540e-4eaf-b646-858ade2001e0,2025-05-31 10:32:22,3599.97,11980.75,8380.78,7,Transfer,ATM,1,1,1
Shannon Wilkerson,24,00978b9f-b418-401b-ad98-043980be3aeb,2025-10-15 22:43:23,2708.36,32757.85,30049.49,6,Transfer,ATM,0,0,0
Cheryl Blackburn,43,373ee118-cc2a-44c0-b08b-d0e05ef9470c,2025-08-30 04:15:53,196.69,11617.24,11420.55,5,Bill Payment,ATM,0,1,1
Christopher Smith,54,bbd7b114-550c-4293-aff5-7444ead65164,2025-02-11 14:05:36,1832.96,1465.28,-367.68,4,Online Purchase,Web,1,0,1
Jordan Henry,26,6e44c5b4-c8fc-4387-b90a-0f985efb000a,2025-07-11 20:44:36,1997.76,11363.68,9365.92,3,Bill Payment,ATM,0,1,1
Tiffany Gardner,69,52b977b6-33c7-41aa-b203-f0396210557c,2025-07-07 20:29:45,2865.49,26575.14,23709.65,17,ATM Withdrawal,Web,0,0,0
Lisa Reeves,44,117d2ab2-857d-4871-8dc0-65b942c29da1,2025-01-21 05:05:09,6192.75,46807.68,40614.93,7,ATM Withdrawal,POS,0,0,0
Karen Higgins,66,5b49e756-d6a8-45fb-8899-abf59db2a4aa,2025-03-01 09:50:44,1607.79,12752.65,11144.86,19,Online Purchase,Mobile,1,0,1
Sarah Wright,63,07c9ff5e-64ef-42ad-8ed2-b37fc118da8a,2025-10-06 15:11:37,2522.73,3331.4,808.67,8,Online Purchase,Web,0,0,0
Alexander Ramsey,68,9c211860-1530-4956-94ac-102fbda56f94,2025-07-04 21:10:01,889.1,21287.42,20398.32,19,Transfer,Web,0,1,1
Jeanette Harris,34,049f4f20-319b-46ff-bc28-622dbbc3d671,2025-05-03 16:31:56,364.78,38458.75,38093.97,9,ATM Withdrawal,Web,0,0,0
Julie Lee,63,ac00ac76-1438-4dfd-ae8a-d100c20be1b3,2025-04-03 19:11:42,1101.04,37541.17,36440.13,2,ATM Withdrawal,ATM,0,0,0
Elizabeth Johnson,55,a7df85b8-6f89-4d0a-b700-a674320050eb,2025-10-10 04:20:25,3376.54,46836.41,43459.87,10,Transfer,POS,0,0,0
Marc Middleton,47,6b978900-6164-4d0b-b7fd-6b642a38f9d6,2025-08-18 11:38:20,2048.58,41128.22,39079.64,17,ATM Withdrawal,Mobile,0,1,1
Blake Oconnor,18,fdc55b84-afb5-4adc-9690-a461a2169d50,2025-07-17 14:49:12,2830.11,14407.68,11577.57,7,Bill Payment,Mobile,0,0,0
Erik Elliott,49,07d80d64-ddf6-4311-b372-6653094100b7,2025-10-22 07:07:56,923.85,19471.62,18547.77,10,ATM Withdrawal,Mobile,0,1,1
Daisy Rodriguez,32,f3aeae1d-323f-43a4-a448-32df4eadd36a,2025-06-27 07:40:37,4676.55,23566.37,18889.82,16,Bill Payment,Mobile,0,0,0
Emily Holmes,74,11b3ed8b-7537-426e-8ec2-eb69aba2f678,2025-04-04 17:09:45,1694.38,11696.94,10002.56,18,Transfer,ATM,0,0,0
Gary Barnett,27,1e6392a3-d17a-4808-a0ed-d5f13dac91d1,2025-07-09 06:00:03,3046.51,38094.9,35048.39,3,Online Purchase,POS,0,0,0
Ellen Hall,46,5b9cd770-0903-43f3-b6f5-e83883969284,2025-07-16 15:12:37,6669.67,26758.66,20088.99,19,Online Purchase,POS,0,0,0
Derek Gray,22,db87b08d-a09b-4d0d-bcee-ef6cff172794,2025-02-19 09:28:27,4274.75,18735.41,14460.66,19,Online Purchase,Mobile,0,0,0
Carrie Perry,62,5c90d5da-8ec4-43da-9026-06948c57918b,2025-05-19 01:33:14,3554.63,46714.74,43160.11,12,ATM Withdrawal,POS,0,0,0
Austin Harrison,23,f9cfa733-1bac-43f7-9e1d-64d935b4f856,2025-07-07 12:52:55,441.42,15399.87,14958.45,8,ATM Withdrawal,POS,1,1,1
Michelle Wright,53,0f23372f-8500-4681-a314-c060c105b2a4,2025-03-03 23:54:02,4364.86,19221.11,14856.25,15,Bill Payment,Web,0,0,0
Linda Nunez,20,33b1b853-fd1d-4a87-80de-0de9f213395f,2025-02-27 08:00:06,186.83,37585.06,37398.23,18,Transfer,Web,0,0,0
Benjamin Morris,26,066c975b-aea7-48ce-9b47-8c09aed03db1,2025-06-01 14:15:26,424.49,27552.21,27127.72,15,Bill Payment,Mobile,0,1,1
Crystal Ramos,54,8dda1ac1-abef-446b-ad34-eb11ac899ce4,2025-03-02 20:55:35,1572.06,38759.71,37187.65,12,Online Purchase,Mobile,0,0,0
Ryan Duncan,67,e93d43f8-054c-4168-91e2-a87ffc54654b,2025-07-28 05:23:48,1743.12,47304.28,45561.16,4,Online Purchase,Mobile,0,1,1
Diana Hoffman,71,591e3597-354d-47c9-8c90-023082b652be,2025-07-11 21:00:58,1279.02,28698.52,27419.5,12,ATM Withdrawal,POS,0,0,0
Andrew Snyder,27,425ab805-f0c8-4936-a479-7b7cf2459436,2025-07-22 20:57:27,203.36,46355.28,46151.92,10,ATM Withdrawal,ATM,0,1,1
Erica Davis,57,a507d6f3-f305-49e7-a5b6-6c9c521f63d8,2025-01-29 00:38:16,4011.78,25518.65,21506.87,4,Transfer,ATM,0,0,0
Megan Blair,50,4fa88495-e7e5-4c31-9f27-59eaec91430c,2025-02-23 22:04:26,779.37,27079.01,26299.64,13,Bill Payment,POS,0,0,0
Jorge Smith,69,8d5e32fb-5b95-41f9-a7ea-85aea6b9fae3,2025-01-07 15:41:07,343.09,27361.57,27018.48,5,Online Purchase,Mobile,0,0,0
Amber Martinez,34,87f86ec1-0d5c-44a1-a007-3d7a0daf7db5,2025-02-04 06:09:25,1094.6,48878.36,47783.76,5,Online Purchase,Mobile,0,0,0
David Livingston,61,e3a1c03e-5c28-4fef-b687-717f21fee314,2025-09-17 14:16:08,2855.1,27374.1,24519.0,6,Online Purchase,Web,0,0,0
Sean Wells,22,fc9843a6-e36a-4ca5-831f-d82ded6e67b9,2025-10-19 02:30:37,987.05,28115.02,27127.97,9,ATM Withdrawal,Mobile,0,0,0
Bianca Hernandez,29,b5b66cbd-ce91-49b2-a5b5-a5726d7ed392,2025-04-14 17:38:01,1170.17,18862.07,17691.9,11,ATM Withdrawal,POS,0,0,0
Brittany Hill,68,8a3af427-4e36-42d0-8ea6-f176d8b7b8a3,2025-08-03 22:37:15,24.17,49900.66,49876.49,15,ATM Withdrawal,Mobile,1,0,1
Ryan Solomon,19,70f82c69-74c8-4c46-9ed8-35c1eff2d9c8,2025-09-18 01:29:02,1581.83,34300.49,32718.66,4,Bill Payment,Web,0,1,1
Gary Webb,26,eeaf0afd-efbd-40ae-a28f-e01b9c75c4ad,2025-09-21 17:57:06,1365.94,45396.63,44030.69,11,Bill Payment,Web,0,0,0
Laura Clarke,58,b8581559-107f-4b6d-be23-54577b95334e,2025-09-10 03:45:11,4101.68,36046.72,31945.04,5,ATM Withdrawal,Web,0,0,0
Kristen Vargas,23,80337c07-981f-44e2-9d69-276bd30ae02e,2025-05-18 14:54:09,2026.46,33292.25,31265.79,7,Transfer,ATM,0,0,0
Kayla Hall,65,5daaf340-37b9-49cd-b22a-c503392b5471,2025-06-04 03:34:25,4308.69,26357.15,22048.46,6,Transfer,Mobile,0,1,1
Traci Johnson,68,eb6db4ef-7815-44ca-b230-d851a9516c59,2025-03-28 05:37:55,469.84,8756.15,8286.31,2,Online Purchase,Web,0,1,1
Elizabeth Hatfield,23,bfb49bbd-d9c9-4393-a38d-2aa224a0536c,2025-02-12 19:49:15,5931.71,38647.51,32715.8,16,Bill Payment,Web,0,0,0
Jessica Anderson,19,171bcee3-6779-4832-baa2-d2045e3e58a1,2025-08-25 15:14:09,2723.6,19415.02,16691.42,13,Online Purchase,ATM,0,1,1
Kevin Flores,44,e06b214f-1c4c-4ba4-990c-f122d63b3616,2025-07-11 15:24:39,1649.99,8186.65,6536.66,6,Bill Payment,Mobile,0,0,0
Melissa Henderson,42,e6bb9782-d1d7-4ec0-9fcb-178295e826cb,2025-03-06 01:00:08,953.59,29716.24,28762.65,18,ATM Withdrawal,Mobile,0,0,0
Patrick Taylor,67,24ffe65c-bf16-4199-927a-91eb75e8db5c,2025-05-07 07:48:38,1703.87,38303.37,36599.5,13,ATM Withdrawal,POS,0,1,1
Jacqueline Thomas,72,040c9b8b-843d-439a-b13d-1f6cf1a7e23f,2025-05-18 07:40:45,2225.26,13739.84,11514.58,12,Transfer,POS,0,1,1
James Schwartz,28,9a3a2597-2d92-45ae-a26b-245b152acdf5,2025-05-09 13:08:43,961.23,6187.8,5226.57,3,Bill Payment,Web,0,0,0
Stanley Ramirez,19,c1992b49-7b33-4050-b36b-dce80b2f92ba,2025-07-29 15:24:53,3862.91,18345.64,14482.73,8,Bill Payment,Web,0,0,0
Larry Dixon,26,4036eada-430f-46f2-9af6-8fbaa80bb319,2025-06-11 03:01:33,955.56,48887.47,47931.91,10,Online Purchase,Web,0,0,0
Barbara Duran,19,444bda36-2274-4369-9d03-51f2961efbcd,2025-08-16 12:28:29,276.01,35827.77,35551.76,16,Online Purchase,Mobile,1,0,1
Breanna Williams,19,622a68cf-0a4d-42e6-8937-52cf89d44d7a,2025-10-05 02:11:32,234.55,22908.26,22673.71,6,ATM Withdrawal,Web,0,0,0
Courtney Sherman,65,ee3aaaff-a007-4565-aa8f-11b429499bf6,2025-06-16 17:58:12,238.54,24731.41,24492.87,12,ATM Withdrawal,ATM,0,1,1
Joseph Byrd,37,9236c0f1-3883-483f-af20-9db4aefd7710,2025-07-04 18:34:09,1977.45,49772.14,47794.69,18,Online Purchase,POS,0,0,0
Michael Richard,22,73aadba7-e988-493a-a637-8863b4ad5221,2025-06-15 12:22:59,5421.16,36266.94,30845.78,2,Bill Payment,Web,0,0,0
Brittany Walker,73,dd69d1c0-727f-4ba7-a9e0-05b78933f63d,2025-07-02 05:41:28,7054.14,44835.77,37781.63,7,Bill Payment,POS,0,0,0
Ronald Smith,53,cb256d83-7aab-494b-acb9-b74f60dfae39,2025-07-23 08:41:02,4728.75,12470.37,7741.62,8,Transfer,POS,0,0,0
Michael Hall,59,317e3505-996f-4a35-83fd-445710c4a9cf,2025-01-30 03:03:58,1109.54,23461.49,22351.95,3,Bill Payment,Mobile,0,1,1
Ricardo Simmons,49,f201be32-1439-466e-bffb-801c57f690e6,2025-04-20 18:32:37,1893.66,8634.55,6740.89,9,Online Purchase,POS,0,0,0
Kathleen Kemp,53,4775a095-f581-46ac-a6aa-c8ae89cb1cf2,2025-06-16 18:32:46,4867.68,46868.11,42000.43,4,Bill Payment,POS,0,0,0
Samuel Wheeler Jr.,26,05880e59-f6d8-4b1e-bf41-9e2bc753b231,2025-10-24 09:09:05,286.06,26651.07,26365.01,3,Online Purchase,Mobile,0,0,0
Tina Neal,31,f9345037-6b48-4cc4-8d1c-367c16a26cbc,2025-01-19 01:04:34,2618.52,14507.5,11888.98,11,ATM Withdrawal,ATM,0,0,0
Diane Santiago,28,dc5c706f-f8fe-4903-b43e-f46034d1f633,2025-08-25 20:21:19,2491.54,12729.74,10238.2,6,ATM Withdrawal,Web,0,0,0
William Gentry,37,37a22e86-8044-446b-a04a-f4c2db9d0ff9,2025-02-20 04:48:24,1837.39,5454.7,3617.31,15,Bill Payment,Web,0,0,0
Stephanie Jensen,52,87141bbc-0654-4747-a405-0c0a3a82e73a,2025-08-29 12:30:43,1636.17,3459.37,1823.2,19,Bill Payment,Web,0,0,0
Dennis Alvarado,49,d35325b3-f30f-4a94-971f-130ed3dda8cc,2025-01-16 18:45:19,628.96,33504.21,32875.25,15,Bill Payment,POS,0,0,0
Bradley Robbins,38,d743ec8b-a109-426f-bcb7-a58312a05083,2025-08-25 18:58:58,813.15,33883.56,33070.41,5,ATM Withdrawal,Mobile,0,0,0
Maria Best,49,821a7b30-d2bb-4db6-acdf-7cd8efc7f4ac,2025-07-06 14:17:50,2227.09,10012.86,7785.77,8,Transfer,POS,0,0,0
Taylor Evans,34,791a61d4-d4fb-4eed-a016-9a92c3b1ae82,2025-10-08 11:03:02,1889.45,10111.97,8222.52,10,Online Purchase,Web,0,1,1
Maria Johnson MD,20,57d306a2-97dc-473d-87cf-4fce996595c2,2025-10-05 10:29:02,502.27,6782.06,6279.79,15,Transfer,Mobile,0,1,1
Jill Mitchell,63,f4ab1804-d686-4a4c-885c-8327cbaff890,2025-05-25 08:16:49,474.4,31105.06,30630.66,18,Bill Payment,Mobile,0,0,0
Jeffrey Porter,37,8007c0d3-a620-42bb-809c-862b0c8299e5,2025-05-07 18:22:34,3154.66,38053.86,34899.2,13,Bill Payment,POS,0,0,0
Kathryn Jenkins,36,b4dfabf4-ee4d-46ce-9104-9c518cbadac2,2025-05-06 22:24:11,704.93,39612.68,38907.75,3,Online Purchase,Web,0,0,0
Tamara Neal,25,ed2b141c-43ff-41e4-ab7b-1ed5ae0bf63e,2025-10-15 21:37:32,2128.08,17714.07,15585.99,9,Transfer,ATM,0,0,0
Joel Hunt,41,e8dc3e4b-46cf-46b7-b848-e0fc92ca4d91,2025-07-31 20:56:03,3608.87,37858.46,34249.59,4,ATM Withdrawal,Mobile,0,1,1
James Williams,60,c109b972-4f11-4517-8d65-39da4f5de55a,2025-04-19 23:44:21,727.97,36424.76,35696.79,15,Transfer,Mobile,0,0,0
Tina Carson,63,1b59856d-b881-46d3-acac-db0db21e4aa5,2025-03-24 06:44:02,240.22,15953.84,15713.62,19,Bill Payment,POS,0,0,0
Brenda Meyer,58,11811831-f289-4579-bd4a-fbbc4b482045,2025-07-12 06:04:19,1755.43,41320.86,39565.43,7,Transfer,Web,0,0,0
Sonya Harrington,49,4b36c88e-7571-4826-9d46-524b8c9f29a7,2025-09-26 04:22:24,277.7,16552.43,16274.73,1,Bill Payment,Mobile,0,1,1
Anita Reynolds,65,8ca1d2a3-46bd-411c-b3d7-88ee9f2c86c8,2025-01-23 17:32:59,5082.04,9873.1,4791.06,19,Bill Payment,ATM,0,0,0
Dana Murphy,18,6336f9a0-c071-4d3d-9c83-9452fe516fa8,2025-08-26 14:20:44,435.97,43321.43,42885.46,9,ATM Withdrawal,POS,0,0,0
Lori Campbell,56,174ebcc2-1898-4a55-aae9-4346872e688e,2025-06-04 14:04:53,2067.6,44653.11,42585.51,12,Online Purchase,ATM,1,0,1
Erica Rodriguez,60,e821207b-b069-4188-b867-f8e146356431,2025-02-22 17:50:26,3329.61,13531.51,10201.9,7,Online Purchase,ATM,0,1,1
Michael Moore,25,3771def0-25e3-4fc4-8d12-48eb967d31cb,2025-10-21 02:14:55,1884.05,43255.31,41371.26,9,Online Purchase,Mobile,1,0,1
Eric Johnson,55,8956f8db-f4a6-4715-bd82-849ef757a96c,2025-05-23 21:43:00,5806.12,35758.86,29952.74,3,ATM Withdrawal,POS,0,0,0
Jason Lopez,34,4c21e1e9-b951-4ecd-93a8-7a212e23562e,2025-01-15 21:48:33,494.43,5943.58,5449.15,13,Online Purchase,Mobile,0,0,0
Karen Simmons,41,839f8af0-0844-4951-b869-581580014a64,2025-08-27 02:08:35,1707.15,39846.45,38139.3,18,Online Purchase,ATM,0,0,0
Melissa George,70,2a1c4bc1-e6d9-4e59-b980-9e24a7b7b76e,2025-05-13 20:48:40,580.24,11275.14,10694.9,19,Bill Payment,POS,0,0,0
Ronald King,50,ffa9cba0-32ce-4e8f-9aa2-167a1f3383d1,2025-04-21 02:12:00,1149.92,33969.15,32819.23,6,Bill Payment,Web,0,0,0
Linda Rodriguez,48,d63b7d77-a78c-4039-adf6-e6f83a5caec2,2025-04-21 18:56:02,1162.3,30444.9,29282.6,2,Bill Payment,ATM,0,0,0
Zachary Brady,51,244d93f6-027d-43f6-8040-9f09a068d420,2025-06-10 12:21:57,3717.1,45548.89,41831.79,7,ATM Withdrawal,Mobile,0,1,1
Jeff Horton,58,19847174-9caf-4799-9e55-1a3354f78247,2025-07-23 19:40:37,539.66,29192.17,28652.51,18,Online Purchase,POS,0,0,0
Michael Wheeler,22,1d808cba-cebd-45b0-bbe3-f1d962e45bd8,2025-09-28 03:41:10,92.35,20765.87,20673.52,3,Transfer,POS,0,1,1
Arthur Hunter,31,5c7917bc-e367-4619-8569-ce29265050f8,2025-10-23 21:25:56,4457.25,42532.93,38075.68,7,ATM Withdrawal,Mobile,0,0,0
Albert Nelson,25,0f30acad-fd0f-4e37-92d9-88ec746f2e31,2025-09-04 18:01:44,2398.89,24088.79,21689.9,17,Bill Payment,ATM,0,0,0
Jason Hopkins,41,29f4268b-a1bc-4cd5-9dd3-c646b100163b,2025-08-30 21:33:31,1301.22,4765.65,3464.43,1,ATM Withdrawal,POS,1,0,1
